warning,,http://purl.obolibrary.org/obo/UBERON_0001492,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0795005,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0795005,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0741799,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794967,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794967,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0003724,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794951,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0003724,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0003724,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794951,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0003724,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0003724,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794951,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0741757,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001494,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001494,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001494,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001494,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001494,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794967,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794953,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794970,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794970,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794970,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794952,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0018679,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0018679,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0018679,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001964,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0018681,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001964,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0018681,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001964,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0018681,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794998,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794998,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794997,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794998,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794999,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794999,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794999,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001267,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001267,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001267,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001267,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0005465,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0795002,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0795002,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794996,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0794996,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001322,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001322,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0001492,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0035111,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0795000,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0795000,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0795001,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0011390,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0011390,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0011390,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0793826,Entity not found in any axiom
warning,,http://uri.interlex.org/base/ilx_0793826,Entity not found in any axiom
warning,,http://purl.obolibrary.org/obo/UBERON_0018683,Entity not found in any axiom
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/9,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/7,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/5,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4b,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4c,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/6,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4a,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/11,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/1,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3c,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3a,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3b,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/2a,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/2,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/4a,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/4,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/13,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/3,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/8,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3e,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/15,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/17,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/5,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/7,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/6,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/8,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/25,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/24,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/26,,Multiple sexes found in statement.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/131,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/131,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/131,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/132,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/132,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/132,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset1/11,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset1/11,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset1/11,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/130,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/130,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/130,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/141,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/141,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/141,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/143,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/143,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/143,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset1/12,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset1/12,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset1/12,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/144,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/142,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/142,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/142,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/145,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/140,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/140,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/140,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/150,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/150,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/150,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/153,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/154,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/114,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/115,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/152,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/152,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/152,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/106,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/106,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/106,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/108,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/108,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/108,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/2,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/2,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/2,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/105,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/105,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/105,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/107,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/107,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/107,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/149,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/149,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/149,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/151,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/151,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/151,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/110,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/110,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/110,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/112,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/112,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/112,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/9,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/9,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/9,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/7,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/7,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/7,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/5,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/5,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/5,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4b,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4b,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4b,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4c,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4c,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4c,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/6,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4a,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4a,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4a,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40-1,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40-1,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40-1,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/37,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/37,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/37,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/31,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/31,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/31,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/32,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/32,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/32,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/33,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/33,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/33,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/43,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/43,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/43,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/42,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/42,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/42,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/44,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/44,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/44,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/38,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/38,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/38,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/53,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/53,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/53,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/56,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/56,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/56,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/55,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/55,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/55,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/54,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/54,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/54,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/52,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/52,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/52,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/35,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/35,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/35,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/61,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/60,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/63,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/62,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/64,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/36,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/36,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/36,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/39,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/39,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/39,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/30,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/30,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/30,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/41,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/41,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/41,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/34,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/34,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/34,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/11,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/11,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/prostate/11,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/1,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/1,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/semves/1,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3c,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3c,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3c,,No projection phenotypes found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3a,,No circuit type found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3a,,No valid phenotype found.
warning,http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/3a,,No projection phenotypes found.
