http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/140,neuron type kidney 140,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0794764, http://purl.obolibrary.org/obo/UBERON_0006467, http://uri.interlex.org/base/ilx_0794730, http://uri.interlex.org/base/ilx_0731969, http://purl.obolibrary.org/obo/UBERON_0006466, http://purl.obolibrary.org/obo/UBERON_0006468, http://purl.obolibrary.org/obo/UBERON_0006465; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10090"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/150,neuron type kidney 150,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0018676, http://purl.obolibrary.org/obo/UBERON_0006851, http://purl.obolibrary.org/obo/UBERON_0004640, http://purl.obolibrary.org/obo/UBERON_0001964, http://purl.obolibrary.org/obo/UBERON_0002303, http://purl.obolibrary.org/obo/UBERON_0001225, http://purl.obolibrary.org/obo/UBERON_0004639, http://purl.obolibrary.org/obo/UBERON_0006853, http://uri.interlex.org/base/ilx_0789862, http://uri.interlex.org/base/ilx_0787009, http://uri.interlex.org/base/ilx_0739295; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/153,neuron type kidney 153,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0795052, http://uri.interlex.org/base/ilx_0787810, http://uri.interlex.org/base/ilx_0785729, http://uri.interlex.org/base/ilx_0795039, http://uri.interlex.org/base/ilx_0792342, http://uri.interlex.org/base/ilx_0795035, http://uri.interlex.org/base/ilx_0795034, http://uri.interlex.org/base/ilx_0784588, http://uri.interlex.org/base/ilx_0795050, http://uri.interlex.org/base/ilx_0792508, http://uri.interlex.org/base/ilx_0795036, http://uri.interlex.org/base/ilx_0786788, http://uri.interlex.org/base/ilx_0789839, http://uri.interlex.org/base/ilx_0786477, http://uri.interlex.org/base/ilx_0785488, http://uri.interlex.org/base/ilx_0795038, http://uri.interlex.org/base/ilx_0790494, http://uri.interlex.org/base/ilx_0792057, http://uri.interlex.org/base/ilx_0784992, http://uri.interlex.org/base/ilx_0795032, http://uri.interlex.org/base/ilx_0795033, http://uri.interlex.org/base/ilx_0785409, http://purl.obolibrary.org/obo/UBERON_0004538, http://uri.interlex.org/base/ilx_0795037, http://uri.interlex.org/base/ilx_0790414; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://purl.obolibrary.org/obo/UBERON_0018683"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/154,neuron type kidney 154,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0785098, http://uri.interlex.org/base/ilx_0795049, http://uri.interlex.org/base/ilx_0787781, http://uri.interlex.org/base/ilx_0795041, http://uri.interlex.org/base/ilx_0795047, http://uri.interlex.org/base/ilx_0787285, http://uri.interlex.org/base/ilx_0791153, http://uri.interlex.org/base/ilx_0795048, http://uri.interlex.org/base/ilx_0786813, http://uri.interlex.org/base/ilx_0795042, http://uri.interlex.org/base/ilx_0786372, http://uri.interlex.org/base/ilx_0788711, http://uri.interlex.org/base/ilx_0795044, http://uri.interlex.org/base/ilx_0795051, http://uri.interlex.org/base/ilx_0795046, http://uri.interlex.org/base/ilx_0785659, http://uri.interlex.org/base/ilx_0795045, http://uri.interlex.org/base/ilx_0786989, http://uri.interlex.org/base/ilx_0795043, http://uri.interlex.org/base/ilx_0792995, http://uri.interlex.org/base/ilx_0785477, http://purl.obolibrary.org/obo/UBERON_0004539, http://uri.interlex.org/base/ilx_0786402, http://uri.interlex.org/base/ilx_0788647, http://uri.interlex.org/base/ilx_0786793, http://uri.interlex.org/base/ilx_0791527, http://uri.interlex.org/base/ilx_0785947, http://uri.interlex.org/base/ilx_0795040; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://purl.obolibrary.org/obo/UBERON_0018683"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/114,neuron type liver 114,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002394, http://purl.obolibrary.org/obo/UBERON_0009050, http://uri.interlex.org/base/ilx_0790316, http://purl.obolibrary.org/obo/UBERON_0002017, http://purl.obolibrary.org/obo/UBERON_0015423, http://purl.obolibrary.org/obo/UBERON_0001759; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://uri.interlex.org/base/ilx_0793826"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/115,neuron type liver 115,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002394, http://purl.obolibrary.org/obo/UBERON_0009050, http://uri.interlex.org/base/ilx_0792433, http://purl.obolibrary.org/obo/UBERON_0002017, http://purl.obolibrary.org/obo/UBERON_0001759; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://uri.interlex.org/base/ilx_0789580, http://uri.interlex.org/base/ilx_0795011, http://uri.interlex.org/base/ilx_0793827"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/152,neuron type kidney 152,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0018676, http://purl.obolibrary.org/obo/UBERON_0006851, http://uri.interlex.org/base/ilx_0794764, http://purl.obolibrary.org/obo/UBERON_0002303, http://uri.interlex.org/base/ilx_0793082, http://purl.obolibrary.org/obo/UBERON_0001225, http://purl.obolibrary.org/obo/UBERON_0004639, http://purl.obolibrary.org/obo/UBERON_0006853, http://purl.obolibrary.org/obo/UBERON_0004640; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/106,neuron type liver 106,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0001193, http://uri.interlex.org/base/ilx_0795008, http://uri.interlex.org/base/ilx_0793082; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/108,neuron type liver 108,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002017, http://uri.interlex.org/base/ilx_0793082, http://uri.interlex.org/base/ilx_0795009; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/2,neuron type mmset4 2,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0793834, http://uri.interlex.org/base/ilx_0793823, http://uri.interlex.org/base/ilx_0793804, http://purl.obolibrary.org/obo/UBERON_0018675, http://uri.interlex.org/base/ilx_0793805; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/105,neuron type liver 105,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0793813, http://uri.interlex.org/base/ilx_0793814, http://uri.interlex.org/base/ilx_0793811, http://uri.interlex.org/base/ilx_0793815, http://uri.interlex.org/base/ilx_0793082, http://purl.obolibrary.org/obo/UBERON_0018679, http://uri.interlex.org/base/ilx_0793816, http://uri.interlex.org/base/ilx_0793812; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/107,neuron type liver 107,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0793813, http://uri.interlex.org/base/ilx_0793814, http://uri.interlex.org/base/ilx_0793811, http://uri.interlex.org/base/ilx_0793815, http://uri.interlex.org/base/ilx_0793082, http://purl.obolibrary.org/obo/UBERON_0018679, http://uri.interlex.org/base/ilx_0793816, http://uri.interlex.org/base/ilx_0793812; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/149,neuron type kidney 149,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0787009, http://uri.interlex.org/base/ilx_0793220, http://uri.interlex.org/base/ilx_0793816, http://uri.interlex.org/base/ilx_0793218, http://uri.interlex.org/base/ilx_0793219, http://uri.interlex.org/base/ilx_0789862, http://uri.interlex.org/base/ilx_0793818, http://uri.interlex.org/base/ilx_0793817, http://uri.interlex.org/base/ilx_0739295; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/kidney/151,neuron type kidney 151,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0794764, http://uri.interlex.org/base/ilx_0793220, http://uri.interlex.org/base/ilx_0793082, http://uri.interlex.org/base/ilx_0793816, http://uri.interlex.org/base/ilx_0793218, http://uri.interlex.org/base/ilx_0793219, http://uri.interlex.org/base/ilx_0793818, http://uri.interlex.org/base/ilx_0793817, http://purl.obolibrary.org/obo/UBERON_0002010; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/110,neuron type liver 110,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0795008, http://purl.obolibrary.org/obo/UBERON_0001193, http://uri.interlex.org/base/ilx_0795010; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/liver/112,neuron type liver 112,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002394, http://purl.obolibrary.org/obo/UBERON_0002017, http://uri.interlex.org/base/ilx_0795009, http://uri.interlex.org/base/ilx_0795010; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/9,neuron type mmset4 9,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0000992, http://uri.interlex.org/base/ilx_0793832, http://uri.interlex.org/base/ilx_0793821, http://purl.obolibrary.org/obo/UBERON_0035772; Sex information not found: http://purl.obolibrary.org/obo/PATO_0000383; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_9606, http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/7,neuron type mmset4 7,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0793699, http://uri.interlex.org/base/ilx_0793814, http://uri.interlex.org/base/ilx_0793813, http://uri.interlex.org/base/ilx_0793811, http://uri.interlex.org/base/ilx_0793815, http://purl.obolibrary.org/obo/UBERON_0018681, http://uri.interlex.org/base/ilx_0793816, http://uri.interlex.org/base/ilx_0793701, http://uri.interlex.org/base/ilx_0793812, http://uri.interlex.org/base/ilx_0793819, http://uri.interlex.org/base/ilx_0793818, http://uri.interlex.org/base/ilx_0793821, http://uri.interlex.org/base/ilx_0793700, http://uri.interlex.org/base/ilx_0793817, http://purl.obolibrary.org/obo/UBERON_0018680; Sex information not found: http://purl.obolibrary.org/obo/PATO_0000383; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/5,neuron type mmset4 5,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0000992, http://uri.interlex.org/base/ilx_0793832, http://uri.interlex.org/base/ilx_0794910; Sex information not found: http://purl.obolibrary.org/obo/PATO_0000383; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4b,neuron type mmset4 4b,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0001719, http://purl.obolibrary.org/obo/UBERON_0001759, http://uri.interlex.org/base/ilx_0794910, http://purl.obolibrary.org/obo/UBERON_0035772; Sex information not found: http://purl.obolibrary.org/obo/PATO_0000383; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4c,neuron type mmset4 4c,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002870, http://purl.obolibrary.org/obo/UBERON_0001759, http://uri.interlex.org/base/ilx_0794910, http://purl.obolibrary.org/obo/UBERON_0035772; Sex information not found: http://purl.obolibrary.org/obo/PATO_0000383; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/6,neuron type mmset4 6,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0000992, http://purl.obolibrary.org/obo/UBERON_0009050, http://purl.obolibrary.org/obo/UBERON_0005363; Sex information not found: http://purl.obolibrary.org/obo/PATO_0000383; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://purl.obolibrary.org/obo/UBERON_0001759"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/mmset4/4a,neuron type mmset4 4a,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0009050, http://purl.obolibrary.org/obo/UBERON_0001759, http://uri.interlex.org/base/ilx_0794910, http://purl.obolibrary.org/obo/UBERON_0035772; Sex information not found: http://purl.obolibrary.org/obo/PATO_0000383; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40-1,neuron type femrep 40-1,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0739295, http://uri.interlex.org/base/ilx_0789862, http://uri.interlex.org/base/ilx_0787009, http://uri.interlex.org/base/ilx_0793832, http://purl.obolibrary.org/obo/UBERON_0002118; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/37,neuron type femrep 37,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002119, http://uri.interlex.org/base/ilx_0789862, http://uri.interlex.org/base/ilx_0787009, http://uri.interlex.org/base/ilx_0793832, http://uri.interlex.org/base/ilx_0739295; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/31,neuron type femrep 31,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0794765, http://purl.obolibrary.org/obo/UBERON_0001964, http://uri.interlex.org/base/ilx_0794730, http://uri.interlex.org/base/ilx_0789862, http://uri.interlex.org/base/ilx_0787009, http://uri.interlex.org/base/ilx_0793832, http://purl.obolibrary.org/obo/UBERON_0018681, http://purl.obolibrary.org/obo/UBERON_0018683, http://uri.interlex.org/base/ilx_0739295; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/32,neuron type femrep 32,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0001964, http://uri.interlex.org/base/ilx_0739295, http://uri.interlex.org/base/ilx_0794730, http://uri.interlex.org/base/ilx_0789862, http://uri.interlex.org/base/ilx_0787009, http://uri.interlex.org/base/ilx_0793832, http://purl.obolibrary.org/obo/UBERON_0018681, http://purl.obolibrary.org/obo/UBERON_0018683, http://uri.interlex.org/base/ilx_0794767; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/33,neuron type femrep 33,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0001964, http://uri.interlex.org/base/ilx_0794730, http://uri.interlex.org/base/ilx_0789862, http://uri.interlex.org/base/ilx_0787009, http://uri.interlex.org/base/ilx_0793832, http://purl.obolibrary.org/obo/UBERON_0018681, http://purl.obolibrary.org/obo/UBERON_0003984, http://purl.obolibrary.org/obo/UBERON_0018683, http://uri.interlex.org/base/ilx_0739295; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/43,neuron type femrep 43,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0790472, http://purl.obolibrary.org/obo/UBERON_0005303, http://uri.interlex.org/base/ilx_0794766, http://uri.interlex.org/base/ilx_0786933, http://uri.interlex.org/base/ilx_0788315, http://purl.obolibrary.org/obo/UBERON_0018683; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/42,neuron type femrep 42,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0790472, http://purl.obolibrary.org/obo/UBERON_0005303, http://uri.interlex.org/base/ilx_0794768, http://uri.interlex.org/base/ilx_0786933, http://uri.interlex.org/base/ilx_0788315, http://purl.obolibrary.org/obo/UBERON_0018683; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/44,neuron type femrep 44,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0790472, http://purl.obolibrary.org/obo/UBERON_0005303, http://purl.obolibrary.org/obo/UBERON_0000002, http://uri.interlex.org/base/ilx_0786933, http://uri.interlex.org/base/ilx_0788315, http://purl.obolibrary.org/obo/UBERON_0018683; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/38,neuron type femrep 38,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002119, http://uri.interlex.org/base/ilx_0793082, http://uri.interlex.org/base/ilx_0793822; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/40,neuron type femrep 40,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0793832, http://uri.interlex.org/base/ilx_0793082, http://purl.obolibrary.org/obo/UBERON_0002118; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/53,neuron type femrep 53,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0794737, http://purl.obolibrary.org/obo/UBERON_0011929, http://uri.interlex.org/base/ilx_0793823; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/56,neuron type femrep 56,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0011929, http://uri.interlex.org/base/ilx_0793823, http://purl.obolibrary.org/obo/UBERON_0000002; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/55,neuron type femrep 55,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0011929, http://purl.obolibrary.org/obo/UBERON_0001295, http://uri.interlex.org/base/ilx_0793823; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/54,neuron type femrep 54,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0001296, http://purl.obolibrary.org/obo/UBERON_0011929, http://uri.interlex.org/base/ilx_0793823; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/52,neuron type femrep 52,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0793877, http://uri.interlex.org/base/ilx_0793878, http://purl.obolibrary.org/obo/UBERON_0018675, http://uri.interlex.org/base/ilx_0793823; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/35,neuron type femrep 35,invalid,"Entities not found: http://uri.interlex.org/base/ilx_0794764, http://uri.interlex.org/base/ilx_0793832, http://purl.obolibrary.org/obo/UBERON_0003984; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/61,neuron type femrep 61,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0003943, http://purl.obolibrary.org/obo/UBERON_0006448, http://purl.obolibrary.org/obo/UBERON_0006449, http://purl.obolibrary.org/obo/UBERON_0000992, http://purl.obolibrary.org/obo/UBERON_0002261, http://purl.obolibrary.org/obo/UBERON_0002857, http://uri.interlex.org/base/ilx_0793357, http://uri.interlex.org/base/ilx_0793359, http://purl.obolibrary.org/obo/UBERON_0006450, http://purl.obolibrary.org/obo/UBERON_0002856, http://purl.obolibrary.org/obo/UBERON_0006451, http://purl.obolibrary.org/obo/UBERON_0002858; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://purl.obolibrary.org/obo/UBERON_0005303"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/60,neuron type femrep 60,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0003943, http://purl.obolibrary.org/obo/UBERON_0006448, http://purl.obolibrary.org/obo/UBERON_0006449, http://purl.obolibrary.org/obo/UBERON_0002261, http://uri.interlex.org/base/ilx_0794769, http://purl.obolibrary.org/obo/UBERON_0002857, http://uri.interlex.org/base/ilx_0793357, http://uri.interlex.org/base/ilx_0793359, http://purl.obolibrary.org/obo/UBERON_0006450, http://purl.obolibrary.org/obo/UBERON_0002856, http://purl.obolibrary.org/obo/UBERON_0006451, http://purl.obolibrary.org/obo/UBERON_0002858; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://purl.obolibrary.org/obo/UBERON_0005303"
http://uri.interlex.org/tgbugs/uris/readable/sparc-nlp/femrep/63,neuron type femrep 63,invalid,"Entities not found: http://purl.obolibrary.org/obo/UBERON_0002261, http://uri.interlex.org/base/ilx_0738432, http://purl.obolibrary.org/obo/UBERON_0006461, http://purl.obolibrary.org/obo/UBERON_0000002, http://purl.obolibrary.org/obo/UBERON_0006460, http://purl.obolibrary.org/obo/UBERON_0002861, http://purl.obolibrary.org/obo/UBERON_0002860, http://uri.interlex.org/base/ilx_0793360; Species not found: http://purl.obolibrary.org/obo/NCBITaxon_10116; Axiom(s) not found for: http://purl.obolibrary.org/obo/UBERON_0018675"
